MMSI,ais_imo,ais_shipname,ais_callsign,vessel_flag_best,vessel_class_best,geartype_best,trip_start,start_port_iso3,start_port_label,trip_start_confidence,trip_duration_days,num_encounters,num_loitering,num_fishing,npg_2026_phase_1,npg_2026_phase_2,vv_url,skylight_IMO,skylight_Vessel.Name,skylight_Flag,skylight_Vessel.Type,skylight_Category,skylight_Gear.Types,skylight_Length..m.,skylight_Skylight.Link,skylight_dark_rendezvous..Phase.1.,skylight_fishing_activity_history..Phase.1.,skylight_standard_rendezvous..Phase.1.,skylight_viirs..Phase.1.,skylight_Total..Phase.1.,skylight_dark_rendezvous..Phase.2.,skylight_fishing_activity_history..Phase.2.,skylight_standard_rendezvous..Phase.2.,skylight_viirs..Phase.2.,skylight_Total..Phase.2.,skylight_Grand.Total,skylight_Area.Presence,skylight_New.Vessel.since.2025..based.on.MMSI.,IHS_GrossTonnage,IHS_LengthOverallLOA.Meters.,IHS_YearOfBuild,IHS_ExName,IHS_PortofRegistry,CountryOfControlName,IHS_GroupBeneficialOwner,IHS_RegisteredOwner,IHS_RegisteredOwnerCountryOfRegistration,IHS_Operator,IHS_ShipManager,IHS_TechnicalManager,Non.Compliance.History..yes...sister.ship.,Type.of.Non.Compliance,Vessel.Non.Compliance.Description,SisterShip.s.Type.of.Non.Compliance,Sister.Ship.Non.Compliance.Description,SisterShipWithNonComplianceConcerns,Sources,phase1_2025,phase2_2025
412440482,NA,FUYUANYU660,BVGL8,CHN,fishing,fishing,20/03/2026 11:06,CHN,ZHANGZHOU,4,41.5,0,0,2,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/47f692d02-20bb-3607-4104-99f666388b5c?&start=2026-03-01&end=2026-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1126,59.27,2014,,"FUZHOU, FUJIAN",CHINA,XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC,CHINA,XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC, ,Sister Ship,,,Human Rights / Forced Labor,FU YUAN YU 661 brought dead crew member to shore 01-06-2019. C4ADS internal documents have crew member reports of forced labor and lack of appropriate pay,,C4ADS internal documents,TRUE,FALSE
412440482,NA,NA,BVGL8,CHN,fishing,fishing,30/03/2026 13:01,CHN,QUANZHOU,4,31.42,0,1,1,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/aff2c5c6e-eba7-e2ce-24a0-74487a26a9d5?&start=2026-03-01&end=2026-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1126,59.27,2014,,"FUZHOU, FUJIAN",CHINA,XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC,CHINA,XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC, ,Sister Ship,,,Human Rights / Forced Labor,FU YUAN YU 661 brought dead crew member to shore 01-06-2019. C4ADS internal documents have crew member reports of forced labor and lack of appropriate pay,,C4ADS internal documents,TRUE,FALSE
412440482,NA,NA,BVGL8,CHN,fishing,fishing,30/03/2026 13:01,CHN,QUANZHOU,4,31.42,0,1,1,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/aff2c5c6e-eba7-e2ce-24a0-74487a26a9d5?&start=2026-03-01&end=2026-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1126,59.27,2014,,"FUZHOU, FUJIAN",CHINA,XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC,CHINA,XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC, ,Sister Ship,,,Human Rights / Forced Labor,FU YUAN YU 661 brought dead crew member to shore 01-06-2019. C4ADS internal documents have crew member reports of forced labor and lack of appropriate pay,,C4ADS internal documents,TRUE,FALSE
412440482,NA,NA,BVGL8,CHN,fishing,fishing,30/03/2026 13:01,CHN,QUANZHOU,4,31.42,0,1,1,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/aff2c5c6e-eba7-e2ce-24a0-74487a26a9d5?&start=2026-03-01&end=2026-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1126,59.27,2014,,"FUZHOU, FUJIAN",CHINA,XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC,CHINA,XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC, ,Sister Ship,,,Human Rights / Forced Labor,FU YUAN YU 661 brought dead crew member to shore 01-06-2019. C4ADS internal documents have crew member reports of forced labor and lack of appropriate pay,,C4ADS internal documents,TRUE,FALSE
412440484,NA,FUYUANYU662,BVJJ8,CHN,fishing,fishing,20/03/2026 10:45,CHN,XIAMEN,4,41.54,0,13,28,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/0a51c1af7-7fcf-a948-6f31-95cc874c1bde?&start=2026-03-01&end=2026-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1126,59.27,2014,,"FUZHOU, FUJIAN",CHINA,XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC,CHINA,XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC, ,Sister Ship,,,Human Rights / Forced Labor,FU YUAN YU 661 brought dead crew member to shore 01-06-2019. C4ADS internal documents have crew member reports of forced labor and lack of appropriate pay,,C4ADS internal documents,TRUE,FALSE
412440485,NA,FUYUANYU663,BVJK8,CHN,fishing,fishing,20/03/2026 10:28,CHN,XIAMEN,4,41.54,0,11,17,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/47703cd58-8f0a-9e83-7678-edb72494c4ca?&start=2026-03-01&end=2026-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1126,59.27,2014,,"FUZHOU, FUJIAN",CHINA,XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC,CHINA,XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC, ,Sister Ship,,,Human Rights / Forced Labor,FU YUAN YU 661 - C4ADS Internal reports show crew onboard vessel reported lack of appropriate pay / forced labor,,C4ADS internal source available upon request,TRUE,FALSE
412440485,NA,FUYUANYU663,BVJK8,CHN,fishing,fishing,20/03/2026 10:28,CHN,XIAMEN,4,41.54,0,11,17,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/47703cd58-8f0a-9e83-7678-edb72494c4ca?&start=2026-03-01&end=2026-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1126,59.27,2014,,"FUZHOU, FUJIAN",CHINA,XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC,CHINA,XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC, ,Sister Ship,,,Human Rights / Forced Labor,FU YUAN YU 661 - C4ADS Internal reports show crew onboard vessel reported lack of appropriate pay / forced labor,,,TRUE,FALSE
412440486,NA,FUYUANYU664,BVJL8,CHN,fishing,fishing,20/03/2026 10:21,CHN,XIAMEN,4,41.54,0,10,8,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/df47505c6-6e70-37da-1a42-1b8fa8844fb2?&start=2026-03-01&end=2026-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1126,59.27,2014,,"FUZHOU, FUJIAN",CHINA,XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC,CHINA,XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC, ,Sister Ship,,,Human Rights / Forced Labor,FU YUAN YU 661 brought dead crew member to shore 01-06-2019. C4ADS internal documents have crew member reports of forced labor and lack of appropriate pay,,C4ADS internal documents,TRUE,FALSE
412440487,NA,FU YUAN YU 665,NA,CHN,fishing,fishing,26/04/2026 05:01,CHN,QUANZHOU,4,4.75,0,1,0,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/6daa20e27-7077-29ad-eb02-a64a4f7a77dc?&start=2026-03-01&end=2026-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1126,59.27,2014,,"FUZHOU, FUJIAN",CHINA,XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC,CHINA,XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC, ,Sister Ship,,,Human Rights / Forced Labor,FU YUAN YU 661 - C4ADS Internal reports show crew onboard vessel reported lack of appropriate pay / forced labor,,C4ADS internal source available upon request,TRUE,FALSE
412440487,NA,FU YUAN YU 665,NA,CHN,fishing,fishing,26/04/2026 05:01,CHN,QUANZHOU,4,4.75,0,1,0,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/6daa20e27-7077-29ad-eb02-a64a4f7a77dc?&start=2026-03-01&end=2026-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1126,59.27,2014,,"FUZHOU, FUJIAN",CHINA,XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC,CHINA,XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC, ,Sister Ship,,,Human Rights / Forced Labor,FU YUAN YU 661 - C4ADS Internal reports show crew onboard vessel reported lack of appropriate pay / forced labor,,C4ADS internal source available upon request,TRUE,FALSE
412440487,NA,FUYUANYU665,BVJM8,CHN,fishing,fishing,20/03/2026 10:37,CHN,XIAMEN,4,41.54,0,1,2,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/1945987e3-31f6-1277-a374-527afd864151?&start=2026-03-01&end=2026-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1126,59.27,2014,,"FUZHOU, FUJIAN",CHINA,XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC,CHINA,XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC, ,Sister Ship,,,Human Rights / Forced Labor,FU YUAN YU 661 - C4ADS Internal reports show crew onboard vessel reported lack of appropriate pay / forced labor,,C4ADS internal source available upon request,TRUE,FALSE
412440487,NA,FUYUANYU665,BVJM8,CHN,fishing,fishing,20/03/2026 10:37,CHN,XIAMEN,4,41.54,0,1,2,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/1945987e3-31f6-1277-a374-527afd864151?&start=2026-03-01&end=2026-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1126,59.27,2014,,"FUZHOU, FUJIAN",CHINA,XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC,CHINA,XIAMEN YONGXUN OCEANIC,XIAMEN YONGXUN OCEANIC, ,Sister Ship,,,Human Rights / Forced Labor,FU YUAN YU 661 - C4ADS Internal reports show crew onboard vessel reported lack of appropriate pay / forced labor,,C4ADS internal source available upon request,TRUE,FALSE
412440697,NA,FU YUAN YU8661,BZUW7,CHN,fishing,fishing,13/04/2026 10:43,CHN,CHN-2289,4,17.54,0,4,14,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/959b1d382-2363-06eb-df28-0111e97c99f8?&start=2026-03-01&end=2026-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1101,58.74,2018,,"FUZHOU, FUJIAN",CHINA, ,FUZHOU HONGLONG OCEAN FISHING,CHINA,FUZHOU HONGLONG OCEAN FISHING,FUZHOU HONGLONG OCEAN FISHING, ,Both,Human Rights / Forced Labor,"One of several vessels linked to Pingtan Marine Enterprise or affiliated companies on which incidents of forced labour / labour abuse were reported - in 2019 an Indonesian fisherman reported that he received only $70 for seven months of work on FU YUAN YU 8661, before being transferred to FU YUAN YU 8693, where he was paid only $20 for two months work and fed only rice and raw vegetables",IUU,"Multiple vessels in fleet detected by AIS, Oceana, Global Fishing Watch allegedly fishing in Mauritania EEZ without a license",,C4ADS Net Worth report; C4ads internal sources available upon request,TRUE,FALSE
412440807,9931006,FU YUAN YU 7007,BZU1D,CHN,fishing,fishing,29/03/2026 07:34,CHN,SHIDAO,4,32.67,0,21,25,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/fed0a376d-d79c-fdff-dacb-fc44204f578a?&start=2026-03-01&end=2026-04-30,9931006,FU YUAN YU 7007,China,FISHING,fishing,SQUID_JIGGER,74,https://app.skylight.earth/vesseldetails/412440807?startTime=2026-03-01T00%3A00%3A00Z&endTime=2026-04-29T00%3A00%3A00Z,0,2,0,2,4,0,0,0,0,0,4,Inside Phase 1 only,No,1596,71.3,2021,,"FUZHOU, FUJIAN",CHINA,FUJIAN CHANGFENG FISHERY CO,FUJIAN CHANGFENG FISHERY CO,CHINA,FUJIAN CHANGFENG FISHERY CO,FUJIAN CHANGFENG FISHERY CO, ,Sister Ship,,,IUU,"FU YUAN YU 019 IATTC-authorized fishing vessel— retrieving longline gear in the IATTC Convention Area about 400 miles southwest of the Mexican coast. Sea Shepherd witnessed the vessel using metal branch lines running directly from longline floats in violation of a CMM (C-16-05) that prohibits the use of this type of gear, known as shark lines.",[FU YUAN YU 019],https://media.fisheries.noaa.gov/2021-08/2021ReporttoCongressonImprovingInternationalFisheriesManagement.pdf,TRUE,FALSE
412549057,8693190,ZHEPUYUANLENG7,BZV8S,CHN,carrier,carrier,16/04/2026 13:16,CHN,HONGKONG,4,14.42,0,1,0,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/8ca6bc474-4e5d-2950-da00-b8d7cdc0e5e7?&start=2026-03-01&end=2026-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
412549133,NA,LURONGYUANYU301,BZZU4,CHN,fishing,fishing,27/03/2026 05:11,CHN,SHIDAO,4,34.75,0,6,9,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/71e26b0f7-7c79-c2ba-7708-9f7ce6358652?&start=2026-03-01&end=2026-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,899,53.98,2019,,"SHIDAO, SHANDONG",CHINA,SHANDONG SHAWODAO OCEAN,RONGCHENG CITY RONGYUAN FISH,CHINA,RONGCHENG CITY RONGYUAN FISH,RONGCHENG CITY RONGYUAN FISH, ,Sister Ship,,,Multiple,LU RONG YUAN YU 668 IUU fishing in the Argentine EEZ and evaded arrest. LU RONG YUAN YU 668/977/978 disembarked dead crew members. LU RONG YUAN YU 978 transshiped without authorization in Uruguay EEZ. Forced labor indicators on the LU RONG YUAN YU 559. 6 fishing vessels in the Rongcheng Rongyuan fleet were accused of switching fishing gear types to an unauthorised type whilst operating within IOTC convention area in 2019. The vessels were recalled to China for inspection by China MOA. ,,"https://web.archive.org/web/20210601160526/HTTPS://WWW.GREENPEACE.ORG/STATIC/PLANET4-SOUTHEASTASIA-STATELESS/2021/05/EF65BFE1-GREENPEACE-2021-FORCED-LABOUR-AT-SEA-DIGITAL_FINAL.PDF
https://b2p.theoutlawocean.com/vessels/lu-rong-yuan-yu-678
https://www.infobae.com/america/medio-ambiente/2022/10/04/como-afecta-la-pesca-ilegal-china-en-uruguay-depredacion-del-mar-y-ausencia-de-controles/ 
",TRUE,FALSE
412549134,NA,LURONGYUANYU302,BZZU5,CHN,fishing,fishing,13/04/2026 20:22,CHN,SHIDAO,4,17.13,0,2,4,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/118dfaede-e384-d872-5857-082339a5fdf8?&start=2026-03-01&end=2026-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,899,53.98,2019,,"SHIDAO, SHANDONG",CHINA,SHANDONG HIGHRICH FISHERY,SHANDONG HIGHRICH FISHERY,CHINA,SHANDONG HIGHRICH FISHERY,SHANDONG HIGHRICH FISHERY, ,,,,,,,,TRUE,FALSE
412549134,NA,LURONGYUANYU302,BBZU5,CHN,fishing,fishing,27/03/2026 05:01,CHN,SHIDAO,4,34.75,0,0,4,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/3af16b887-7691-579a-1ff0-6de31816c9cb?&start=2026-03-01&end=2026-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,899,53.98,2019,,"SHIDAO, SHANDONG",CHINA,SHANDONG HIGHRICH FISHERY,SHANDONG HIGHRICH FISHERY,CHINA,SHANDONG HIGHRICH FISHERY,SHANDONG HIGHRICH FISHERY, ,,,,,,,,TRUE,FALSE
412549135,NA,LU RONG YUAN YU 303,BZZU6,CHN,fishing,fishing,27/03/2026 05:10,CHN,SHIDAO,4,34.75,0,9,29,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/733973421-17ee-8d5c-92b4-036314d53725?&start=2026-03-01&end=2026-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,899,53.98,2019,,"SHIDAO, SHANDONG",CHINA,SHANDONG HIGHRICH FISHERY,SHANDONG HIGHRICH FISHERY,CHINA,SHANDONG HIGHRICH FISHERY,SHANDONG HIGHRICH FISHERY, ,Sister Ship,,,Transmission,The Lu Rong Yuan Yu 696 diabled its AIS twice for 180 hours (7.5 days) in March-April 2020 and for 304 hours (12.67 days) April 2020 in the South Atlantic.,,https://b2p.theoutlawocean.com/vessels/lu-rong-yuan-yu-696,TRUE,FALSE
412549136,NA,LURONGYUANYU305,BZZU7,CHN,fishing,fishing,27/03/2026 05:07,CHN,SHIDAO,4,34.75,0,3,9,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/e078fb4ba-ad2d-8882-597b-c4a994f06e20?&start=2026-03-01&end=2026-04-30,9895393,LURONGYUANYU305,China,FISHING,fishing,SQUID_JIGGER,61,https://app.skylight.earth/vesseldetails/412549136?startTime=2026-03-01T00%3A00%3A00Z&endTime=2026-04-29T00%3A00%3A00Z,0,1,0,0,1,0,0,0,0,0,1,Inside Phase 1 only,No,899,53.98,2019,,"SHIDAO, SHANDONG",CHINA,SHANDONG HIGHRICH FISHERY,SHANDONG HIGHRICH FISHERY,CHINA,SHANDONG HIGHRICH FISHERY,SHANDONG HIGHRICH FISHERY, ,,,,,,,,TRUE,FALSE
412549137,NA,LURONGYUANYU306,BZZU8,CHN,fishing,fishing,27/03/2026 05:08,CHN,SHIDAO,4,34.75,0,5,8,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/8a91a894c-c97e-d8b2-6845-fd34e48dc13f?&start=2026-03-01&end=2026-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,899,53.98,2019,,"SHIDAO, SHANDONG",CHINA,SHANDONG HIGHRICH FISHERY,SHANDONG HIGHRICH FISHERY,CHINA,SHANDONG HIGHRICH FISHERY,SHANDONG HIGHRICH FISHERY, ,Sister Ship,,,Transmission,The Lu Rong Yuan Yu 696 diabled its AIS twice for 180 hours (7.5 days) in March-April 2020 and for 304 hours (12.67 days) April 2020 in the South Atlantic.,,https://b2p.theoutlawocean.com/vessels/lu-rong-yuan-yu-696,TRUE,FALSE
412549138,NA,LURONGYUANYU313,BZZU9,CHN,fishing,fishing,27/03/2026 05:00,CHN,SHIDAO,4,34.75,0,6,23,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/78c85d12e-e26c-d7c5-da14-04e3582b0804?&start=2026-03-01&end=2026-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,899,53.98,2019,,"SHIDAO, SHANDONG",CHINA,SHANDONG HIGHRICH FISHERY,SHANDONG HIGHRICH FISHERY,CHINA,SHANDONG HIGHRICH FISHERY,SHANDONG HIGHRICH FISHERY, ,Sister Ship,,,Transmission,The Lu Rong Yuan Yu 696 diabled its AIS twice for 180 hours (7.5 days) in March-April 2020 and for 304 hours (12.67 days) April 2020 in the South Atlantic.,,https://b2p.theoutlawocean.com/vessels/lu-rong-yuan-yu-696,TRUE,FALSE
412549216,9900758,FU YUAN YU8292,BZU6X,CHN,fishing,fishing,30/03/2026 11:14,KOR,BUSAN,4,31.5,0,14,26,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/65e26ce2b-b7cd-d55e-138e-311b1ef1f887?&start=2026-03-01&end=2026-04-30,9900758,FU YUAN YU8292,China,FISHING,fishing,SQUID_JIGGER,66,https://app.skylight.earth/vesseldetails/412549216?startTime=2026-03-01T00%3A00%3A00Z&endTime=2026-04-29T00%3A00%3A00Z,1,0,0,0,1,0,0,0,0,0,1,Inside Phase 1 only,No,1099,57.86,2019,LU RONG YUAN YU 891,"FUZHOU, FUJIAN",CHINA,FUJIAN ZHONGJI OCEAN FISHERY,FUJIAN ZHONGJI OCEAN FISHERY,CHINA,FUJIAN ZHONGJI OCEAN FISHERY,FUJIAN ZHONGJI OCEAN FISHERY, ,,,,,,,,TRUE,FALSE
412549217,9900760,FU YUAN YU 8293,BZU7X,CHN,fishing,fishing,30/03/2026 11:12,KOR,BUSAN,4,31.5,0,14,24,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/7c987bd3f-f44c-7b2c-c31b-f049dc208671?&start=2026-03-01&end=2026-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1099,57.86,2019,LU RONG YUAN YU 892,"FUZHOU, FUJIAN",CHINA,FUJIAN ZHONGJI OCEAN FISHERY,FUJIAN ZHONGJI OCEAN FISHERY,CHINA,FUJIAN ZHONGJI OCEAN FISHERY,FUJIAN ZHONGJI OCEAN FISHERY, ,,,,,,,,TRUE,FALSE
412549267,NA,XIN HAI 1258,BZW7S,CHN,fishing,fishing,11/04/2026 07:44,CHN,CHN-2307,4,19.67,0,6,2,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/782089adb-bba2-42c3-8377-b2a4794aa3df?&start=2026-03-01&end=2026-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1501,54.06,2022,,"ZHOUSHAN, ZHEJIANG","HONG KONG, CHINA", ,ZHOUSHAN XINHAI FISHERY CO LTD,CHINA,ZHOUSHAN XINHAI FISHERY CO LTD,ZHOUSHAN XINHAI FISHERY CO LTD, ,Sister Ship,,,Human Rights / Forced Labor,"Indonesian crew on the XIN HAI 1225 had complaints of several ILO forced labor indicators including: abuse of vulnerability, intimidation and threats, deception, restriction of movement, and withholding of wages/debt bondage ",,https://www.greenpeace.org/static/planet4-southeastasia-stateless/2021/05/ef65bfe1-greenpeace-2021-forced-labour-at-sea-digital_final.pdf,TRUE,FALSE
412549363,NA,FUYUANYU8635,BZ1VR,CHN,fishing,fishing,11/04/2026 08:45,CHN,CHN-2307,4,19.63,0,8,12,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/3dfc692ac-c232-93b7-79b7-63b69a1e49a2?&start=2026-03-01&end=2026-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1148,66.96,2021,,"FUZHOU, FUJIAN",CHINA, ,FUZHOU HONGLONG OCEAN FISHING,CHINA,FUZHOU HONGLONG OCEAN FISHING,FUZHOU HONGLONG OCEAN FISHING, ,Both,Sanctions,US OFAC Global Magnitsky Designations for Human Rights Abuses within the fleet,Sanctions,US OFAC Global Magnitsky Designations for Human Rights Abuses within the fleet,,https://home.treasury.gov/news/press-releases/jy1154,TRUE,FALSE
412549364,NA,FUYUANYU8636,BZ2VR,CHN,fishing,fishing,11/04/2026 08:41,CHN,CHN-2307,4,19.63,0,7,10,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/7fe99c124-4fed-a373-a07a-3f85726e4bb7?&start=2026-03-01&end=2026-04-30,8636,FUYUANYU8636,China,FISHING,fishing,SQUID_JIGGER,57,https://app.skylight.earth/vesseldetails/412549364?startTime=2026-03-01T00%3A00%3A00Z&endTime=2026-04-29T00%3A00%3A00Z,0,1,0,0,1,0,0,0,0,0,1,Inside Phase 1 only,No,1148,66.96,2021,,"FUZHOU, FUJIAN",CHINA, ,FUZHOU HONGLONG OCEAN FISHING,CHINA,FUZHOU HONGLONG OCEAN FISHING,FUZHOU HONGLONG OCEAN FISHING, ,Both,Sanctions,US OFAC Global Magnitsky Designations for Human Rights Abuses within the fleet,Sanctions,US OFAC Global Magnitsky Designations for Human Rights Abuses within the fleet,,https://home.treasury.gov/news/press-releases/jy1154,TRUE,FALSE
412549366,9933731,FUYUANYU  8638,BZW6V,CHN,fishing,fishing,15/04/2026 06:39,CHN,NINGBO,4,15.71,0,5,4,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/d9bc7809f-f1ce-4fa1-82ed-2f6e434eaa17?&start=2026-03-01&end=2026-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1148,66.96,2021,,"FUZHOU, FUJIAN",CHINA, ,FUZHOU HONGLONG OCEAN FISHING,CHINA,FUZHOU HONGLONG OCEAN FISHING,FUZHOU HONGLONG OCEAN FISHING, ,Both,Sanctions,US OFAC Global Magnitsky Designations for Human Rights Abuses within the fleet,Sanctions,US OFAC Global Magnitsky Designations for Human Rights Abuses within the fleet,"[FU YUAN YU 8698, FU YUAN YU 558, FU YUAN YU 8641, FU YUAN YU 8645, FU YUAN YU 559, FU YUAN YU 8644, FU YUAN YU 005, FU YUAN YU 8647, FU YUAN YU 8653, FU YUAN YU 7866, MIN FUZHOU YU F009, FU YUAN YU YUN 991, FU YUAN YU 557, FU YUAN YU 7888, FU YUAN YU 8638, FU YUAN YU YUN 993, FU YUAN YU 8639, FU YUAN YU 8648, FU YUAN YU 7902, FU YUAN YU 7865, FU YUAN YU 8654, FU YUAN YU 8646, FU YUAN YU 8695, FU YUAN YU F91, FU YUAN YU 8652, FU YUAN YU 7889, FU YUAN YU 8651, FU YUAN YU 8650, FU YUAN YU 8661, HUALCOPO, FU YUAN YU F30, FU YUAN YU 8697, FU YUAN YU 8642, FU YUAN YU 8640, FU YUAN YU 8637, FU YUAN YU 8696, FU YUAN YU 8662, FU YUAN YU 008, FU YUAN YU 8635, FU YUAN YU 7900, FU YUAN YU 8660, FU YUAN YU 8649, FU YUAN YU 8643, FU YUAN YU 8636, FU YUAN YU 7901]",https://home.treasury.gov/news/press-releases/jy1154,TRUE,FALSE
